Id,Lat,Lon,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m
31301,6.660607915246574,8.346672202026514,Nigeria,Niger,Lapai,MUYE/EGBA,8185.9697850000,821,451,1411,66.599999999999994,336,416,776,506,mini-grid,mini-grid,intercon,47370
31304,6.726763121762446,8.440295645221527,Nigeria,Niger,Lapai,GUPA/ABUGI,4549.3623160000,824,451,784,69.599999999999994,212,252,496,295,mini-grid,mini-grid,intercon,51610
31305,6.589354730535957,8.444252237210744,Nigeria,Niger,Lapai,EBBO/GBACINKU,19158.2438300000,825,451,3303,67.700000000000003,893,922,1824,1226,mini-grid,mini-grid,intercon,33850
31306,6.687604203866266,8.55366834038151,Nigeria,Niger,Lapai,EVUTI/KPADA,1926.3931240000,826,453,332,64.799999999999997,104,112,224,140,none,none,grid,41560
31307,6.624900127878248,8.56533541197167,Nigeria,Niger,Lapai,EVUTI/KPADA,1513.2438100000,827,453,261,61.899999999999999,99,122,232,129,none,none,grid,34710
31308,6.56785161468685,8.564247014122936,Nigeria,Niger,Lapai,GULU/ANGUWA VATSA,1205.7971920000,828,453,208,64.599999999999994,80,94,208,99,none,none,grid,25500
31309,6.421178131162906,8.61471549708547,Nigeria,Niger,Agaie,BARO,4755.9331490000,829,451,820,52.600000000000001,260,260,416,340,none,none,grid,3370
31310,6.617158717969734,8.61789657638386,Nigeria,Niger,Lapai,GULU/ANGUWA VATSA,1354.7203510000,830,453,234,69.200000000000003,57,64,136,83,none,mini-grid,intercon,27770
31311,6.684656127099458,8.623709734342007,Nigeria,Niger,Lapai,EVUTI/KPADA,6831.2494330000,831,453,1178,68.000000000000000,303,336,680,410,mini-grid,mini-grid,intercon,37350
31313,6.589740346147131,8.66149472132267,Nigeria,Niger,Lapai,GULU/ANGUWA VATSA,12250.1308400000,833,453,2112,69.299999999999997,631,822,1792,866,mini-grid,mini-grid,intercon,20540
31315,6.41985079180845,8.698683193985957,Nigeria,Niger,Agaie,BARO,1868.7454490000,835,449,322,78.799999999999997,83,130,320,120,none,grid,grid,3990
31316,6.513392591236212,8.71975095827387,Nigeria,Niger,Agaie,TAGAGI,9055.4888760000,836,447,1561,67.099999999999994,376,406,904,584,mini-grid,intercon,intercon,15840
31318,6.450105439940241,8.748668337768523,Nigeria,Niger,Agaie,TAGAGI,1310.5338060000,838,449,226,77.299999999999997,74,86,248,99,none,grid,grid,10630
31321,6.498265610687331,8.788448797530153,Nigeria,Niger,Agaie,TAGAGI,1928.1419150000,841,447,332,64.799999999999997,107,110,224,142,none,grid,grid,20070
31323,5.941762189503335,8.815423513104239,Nigeria,Niger,Edati,MAMBE,888.7349825000,843,394,153,67.500000000000000,57,88,160,69,none,grid,grid,10970
31325,6.263441037117468,8.831897721611426,Nigeria,Niger,Katcha,EDOTSU,2075.7284590000,845,438,358,68.400000000000006,106,130,280,151,none,grid,grid,1430
31326,5.8139263408749,8.827627549105822,Nigeria,Niger,Edati,GAZHE  I,1662.7532560000,846,386,287,70.900000000000006,76,114,224,115,none,mini-grid,intercon,31750
31328,5.898848211334272,8.829028098443974,Nigeria,Niger,Edati,MAMBE,1191.3852730000,848,394,205,67.000000000000000,70,104,200,95,none,grid,grid,13520
31329,6.308485630497616,8.841603193582339,Nigeria,Niger,Katcha,EDOTSU,1152.9534900000,849,440,199,65.400000000000006,63,70,136,80,none,none,grid,4200
31332,6.700798663559443,8.849592207354432,Nigeria,Niger,Lapai,BIRNIN MAZA/TASHIBO,1181.7773280000,852,328,204,68.000000000000000,78,142,264,101,mini-grid,mini-grid,intercon,30300
31335,6.234010872363447,8.857835504628145,Nigeria,Niger,Katcha,GBAKOGI,2017.6686090000,855,432,348,75.200000000000003,84,110,232,118,none,grid,grid,2660
31339,6.455575204128716,8.873911280414845,Nigeria,Niger,Agaie,MAGAJI,1815.2096220000,859,447,313,67.700000000000003,75,80,168,112,none,grid,grid,9480
31343,6.184301506816934,8.876885714817545,Nigeria,Niger,Katcha,GBAKOGI,2546.1056250000,863,421,439,72.099999999999994,111,120,280,156,none,grid,grid,5850
31345,5.781617224665631,8.882086656625347,Nigeria,Niger,Mokwa,GBARA,1162.5614360000,865,386,200,69.599999999999994,64,78,160,86,none,none,grid,20680
31347,6.622422475852031,8.889732354109507,Nigeria,Niger,Lapai,GURDI/ZAGO,2738.2645400000,867,328,472,72.400000000000006,113,130,304,171,mini-grid,mini-grid,intercon,20650
31351,6.154230896231696,8.892600149584307,Nigeria,Niger,Katcha,GBAKOGI,1854.3335310000,871,420,320,80.700000000000003,85,124,360,127,none,none,grid,8020
31352,6.325920488199953,8.901888188825849,Nigeria,Niger,Agaie,DAUACI,3483.4632260000,872,443,601,67.200000000000003,147,168,320,209,none,none,grid,7270
31355,5.879529287299919,8.900633777937252,Nigeria,Niger,Edati,MAMBE,2056.1003920000,875,391,355,67.000000000000000,83,96,184,127,none,none,grid,9530
31358,6.177109358073469,8.913233631541067,Nigeria,Niger,Katcha,GBAKOGI,1071.2859510000,878,421,185,67.700000000000003,57,66,136,77,none,grid,grid,8540
31360,6.441140148172312,8.910105542141759,Nigeria,Niger,Agaie,MAGAJI,1681.3905070000,880,447,290,70.000000000000000,72,78,176,105,none,grid,grid,4020
31365,6.070587695798983,8.925196710623926,Nigeria,Niger,Edati,GABA,4539.7543700000,885,410,783,69.099999999999994,267,322,656,328,none,grid,grid,2060
31367,5.902281988896596,8.928670075433889,Nigeria,Niger,Edati,JIMA,1033.5096190000,887,391,178,68.200000000000003,56,66,144,80,none,none,grid,7650
31368,5.852534020676958,8.935977310821771,Nigeria,Niger,Mokwa,GBARA,10100.1884700000,888,386,1741,66.400000000000006,549,606,1232,727,mini-grid,mini-grid,intercon,17450
31369,6.133783494836434,8.933760734993459,Nigeria,Niger,Katcha,SIDI SABA,970.4025214000,889,420,167,65.799999999999997,51,62,120,76,none,none,grid,3090
31375,6.167843286405892,8.936869084036555,Nigeria,Niger,Katcha,DZWAFU,2478.8500050000,895,421,427,71.500000000000000,108,116,272,165,none,grid,grid,5720
31378,5.890488452460176,8.95375544143649,Nigeria,Niger,Edati,JIMA,3742.2948720000,898,391,645,64.700000000000003,217,246,512,278,none,none,grid,7270
31379,5.808642752700033,8.947061684926886,Nigeria,Niger,Edati,GAZHE  I,1114.5217070000,899,386,192,65.500000000000000,68,100,184,90,mini-grid,mini-grid,intercon,12190
31381,6.280903587714497,8.958319116373918,Nigeria,Niger,Agaie,DAUACI,5923.2985590000,901,439,1021,67.599999999999994,249,258,552,376,none,grid,grid,3170
31385,6.244528295216033,8.962973462944472,Nigeria,Niger,Katcha,BAKEKO,2632.5771370000,905,437,454,69.099999999999994,113,118,256,155,none,grid,grid,1850
31386,6.540463952594249,8.978429440900687,Nigeria,Niger,Agaie,TAGAGI,1844.7255850000,906,320,318,65.000000000000000,77,86,160,122,none,grid,grid,7720
31387,5.752966732181426,8.975505827983719,Nigeria,Niger,Edati,GAZHE  II,1061.6780060000,907,386,183,79.099999999999994,65,96,312,84,none,none,grid,4700
31389,5.914109913697387,8.977702890549111,Nigeria,Niger,Edati,JIMA,4256.3199700000,909,391,734,67.799999999999997,185,190,408,259,none,none,grid,3600
31390,6.725281045321753,8.990341227284857,Nigeria,Niger,Lapai,BIRNIN MAZA/TASHIBO,1872.2875150000,910,328,323,73.299999999999997,82,122,272,129,none,mini-grid,intercon,17120
31394,6.016140939653829,8.991531622188669,Nigeria,Niger,Edati,KUSOTACHI,1428.0791890000,914,405,246,65.500000000000000,57,64,128,89,none,none,grid,5860
31398,6.241821545008927,9.002710735329774,Nigeria,Niger,Katcha,BAKEKO,1435.0386590000,918,428,247,70.299999999999997,61,72,144,98,none,none,grid,2750
31404,6.222646589705284,9.014849713583663,Nigeria,Niger,Katcha,DZWAFU,1236.3201940000,924,428,213,69.500000000000000,54,56,120,72,none,none,grid,3060
31405,6.128914839730082,9.026329818726971,Nigeria,Niger,Katcha,SIDI SABA,1364.3282970000,925,419,235,70.799999999999997,59,68,144,83,none,none,grid,3330
31411,6.418413565059369,9.049891139055005,Nigeria,Niger,Agaie,BOKU,2108.9440930000,931,452,364,58.899999999999999,102,94,224,139,none,grid,grid,2120
31413,5.970158177172768,9.052476828232074,Nigeria,Niger,Edati,BUSU/KUCHI,2334.7735100000,933,398,403,64.000000000000000,159,194,384,192,none,grid,grid,2020
31414,5.791750061022615,9.05966101470039,Nigeria,Niger,Mokwa,ETSU TASHA,2360.2245640000,934,388,407,70.099999999999994,121,144,344,183,none,mini-grid,intercon,13360
31415,5.862212332297159,9.060613178054259,Nigeria,Niger,Gbako,EDOZHIGI,1004.0303310000,935,390,173,69.500000000000000,50,78,152,72,none,grid,grid,7840
31416,6.192088652259685,9.059437928630222,Nigeria,Niger,Katcha,BADEGGI,1566.0951580000,936,427,270,60.600000000000001,73,86,160,117,none,grid,grid,1070
31419,5.424944279578163,9.062136502190844,Nigeria,Niger,Edati,JA\AGI,2329.9268460000,939,373,402,68.599999999999994,97,102,224,152,none,mini-grid,intercon,16410
31420,5.770035955903942,9.074058788288138,Nigeria,Niger,Lavun,ETSU TASHA,5783.9833450000,940,388,997,67.599999999999994,247,256,552,348,none,mini-grid,intercon,10370
31429,5.441810762866633,9.080649994256769,Nigeria,Niger,Edati,ROKOTA,1349.9163780000,949,373,233,71.599999999999994,56,68,144,84,none,mini-grid,intercon,13530
31430,5.850111722881066,9.102362234929705,Nigeria,Niger,Gbako,EDOZHIGI,8541.4637780000,950,390,1473,64.799999999999997,565,680,1456,697,none,grid,grid,1440
31432,5.323683529379104,9.09895382860746,Nigeria,Niger,Mokwa,LABOZHI,1404.8785730000,952,369,242,67.799999999999997,60,62,128,85,none,none,grid,9500
31434,6.75484798416933,9.112478496512663,Nigeria,Niger,Lapai,BIRNIN MAZA/TASHIBO,3833.5703570000,954,329,661,68.599999999999994,266,364,712,323,mini-grid,mini-grid,intercon,17920
31435,6.213946495443833,9.112287575255246,Nigeria,Niger,Katcha,BADEGGI,3540.5280110000,955,429,610,79.200000000000003,149,168,536,240,none,grid,grid,5270
31439,4.81353407040557,9.165316175992281,Nigeria,Niger,Mokwa,JEBBA NORTH,13753.5300500000,959,378,2371,69.099999999999994,1052,1160,2800,1189,mini-grid,intercon,intercon,52010
31441,6.122102191121344,9.128603900036895,Nigeria,Niger,Gbako,BATAGI,3151.4062080000,961,416,543,63.299999999999997,209,258,496,277,none,grid,grid,2890
31444,5.440362369848117,9.126048882100044,Nigeria,Niger,Mokwa,ROKOTA,1590.8854690000,964,373,274,71.299999999999997,67,72,168,98,none,none,grid,7080
31447,5.655549772000899,9.126422913616038,Nigeria,Niger,Edati,ETSU TASHA,1498.8395380000,967,380,258,68.000000000000000,89,114,280,119,none,none,grid,8890
31451,5.352065933899415,9.1432787172219,Nigeria,Niger,Mokwa,LABOZHI,2674.6860560000,971,369,461,70.200000000000003,115,120,272,160,none,none,grid,3340
31453,6.319421744795924,9.147417556258246,Nigeria,Niger,Agaie,ETSUGAIE,936.7747113000,973,441,162,68.400000000000006,50,60,128,66,none,grid,grid,2680
31456,6.1117984003511,9.153891217613205,Nigeria,Niger,Gbako,GOGATA,1618.9388600000,976,416,279,44.100000000000001,106,104,80,128,none,grid,grid,4120
31463,6.252579518162863,9.167970949995514,Nigeria,Niger,Katcha,ETSUGAIE,1402.2014690000,983,436,242,67.799999999999997,55,64,128,84,none,grid,grid,1720
31469,5.646440314833804,9.170978606311605,Nigeria,Niger,Edati,FAZHI,1551.6832390000,989,381,268,52.700000000000003,86,62,168,117,none,none,grid,7040
31472,5.710396128386011,9.171641002779122,Nigeria,Niger,Lavun,GBANGBAN,1200.9932190000,992,385,207,70.700000000000003,51,64,128,76,none,none,grid,4180
31474,7.239068606864734,9.189600235768697,Nigeria,Niger,Tafa,ZUMA EAST,3963.2961450000,994,360,683,62.299999999999997,264,294,640,331,none,grid,grid,2830
31476,7.251431036973032,9.194322741267197,Nigeria,Niger,Tafa,ZUMA EAST,1302.7441830000,996,360,225,62.899999999999999,82,102,208,105,none,grid,grid,4060
31480,5.357836378892626,9.189061476560987,Nigeria,Niger,Mokwa,LABOZHI,3381.0765310000,1000,371,583,66.000000000000000,142,140,304,208,none,grid,grid,2910
31481,5.119059562398228,9.186134916126422,Nigeria,Niger,Mokwa,JA\AGI,2519.7368460000,1001,444,434,65.599999999999994,100,104,232,152,none,none,grid,7230
31488,5.034274741944913,9.212397736585636,Nigeria,Niger,Mokwa,JA\AGI,4574.6976470000,1008,378,789,73.599999999999994,223,300,632,296,mini-grid,intercon,intercon,34620
31490,6.391768611313361,9.223256845492156,Nigeria,Niger,Agaie,KUTIRIKO,1329.7067500000,1010,445,229,63.100000000000001,69,78,144,94,none,grid,grid,2500
31497,6.235183940690421,9.230613390529124,Nigeria,Niger,Katcha,ESSA,1200.9932190000,1017,434,207,64.700000000000003,60,68,144,81,none,none,grid,4170
31502,5.995779722731138,9.238761447908034,Nigeria,Niger,Gbako,ETSU AUDU,1815.9017480000,1022,401,313,67.000000000000000,107,136,288,136,none,grid,grid,3950
31507,5.777862625395977,9.259720829134265,Nigeria,Niger,Lavun,EGBAKO,3885.4616090000,1027,387,670,67.299999999999997,164,174,344,251,none,none,grid,6950
31511,5.90515476214935,9.252545657307303,Nigeria,Niger,Gbako,EDOKOTA,1494.0355650000,1031,392,258,71.500000000000000,85,130,296,120,none,grid,grid,4020
31518,5.611947196870438,9.268219565609172,Nigeria,Niger,Lavun,DASSUN,2185.8076590000,1038,376,377,66.299999999999997,115,134,264,156,none,none,grid,5960
31519,5.258118063093224,9.265853699607282,Nigeria,Niger,Mokwa,KPAKI/TAKUMA,1585.3110490000,1039,363,273,66.799999999999997,67,68,144,99,none,none,grid,3020
31520,4.8639294494091,9.269352922383025,Nigeria,Niger,Mokwa,GBAJIBO/MUWO,5072.9953590000,1040,378,875,60.000000000000000,357,370,744,436,mini-grid,intercon,intercon,42850
31523,6.083812547100129,9.280167638331678,Nigeria,Niger,Gbako,BATAKO,3487.6843090000,1043,409,601,66.000000000000000,200,192,448,236,none,none,grid,5970
31525,5.649722007173185,9.278021274537506,Nigeria,Niger,Lavun,DABBAN,807.6145819000,1045,376,139,71.099999999999994,51,82,176,64,none,none,grid,6720
31528,7.10549246968271,9.295447070434131,Nigeria,Niger,Gurara,KWAKA,2282.3668190000,1048,354,394,75.200000000000003,93,108,272,149,none,grid,grid,2900
31531,6.06777283183867,9.290167121374481,Nigeria,Niger,Gbako,BATAKO,1220.2091110000,1051,409,210,63.799999999999997,68,72,144,86,none,none,grid,3580
31540,7.321772824027622,9.307776069345888,Nigeria,Niger,Tafa,DOGON KURMI,3665.4313060000,1060,361,632,66.000000000000000,190,222,448,256,none,grid,grid,3740
31541,7.343276734019606,9.31626962384502,Nigeria,Niger,Tafa,GARAM,12379.8381000000,1061,361,2134,69.599999999999994,831,1062,2536,1081,none,grid,grid,4910
31542,5.813454397980762,9.304324066393596,Nigeria,Niger,Lavun,EGBAKO,1316.2885680000,1062,387,227,65.799999999999997,73,84,160,91,none,mini-grid,intercon,12860
31544,4.787323838284153,9.304735106774148,Nigeria,Niger,Mokwa,GBAJIBO/MUWO,10275.6979800000,1064,378,1772,64.799999999999997,678,816,1896,869,mini-grid,intercon,intercon,52740
31545,5.346023620723808,9.316994152854296,Nigeria,Niger,Mokwa,KUDU,1928.2348720000,1065,370,332,78.000000000000000,83,94,272,115,none,none,grid,5770
31546,6.083372023124806,9.319945520368021,Nigeria,Niger,Gbako,BATAKO,1402.7600800000,1066,409,242,74.200000000000003,105,180,360,124,none,none,grid,6050
31550,6.211888733883753,9.326486363221477,Nigeria,Niger,Katcha,BISANTI,2387.5745200000,1070,431,412,68.900000000000006,109,146,288,155,none,grid,grid,2620
31553,5.222208743095881,9.320286195385993,Nigeria,Niger,Mokwa,KPAKI/TAKUMA,1753.4501000000,1073,347,302,69.200000000000003,92,100,256,126,none,grid,grid,2110
31554,5.358703186735164,9.327422225206204,Nigeria,Niger,Mokwa,KUDU,1604.9367070000,1074,370,277,65.799999999999997,69,70,136,102,none,none,grid,8300
31555,5.476481159941772,9.328362584816242,Nigeria,Niger,Lavun,DASSUN,840.6952537000,1075,376,145,81.000000000000000,53,92,240,68,none,mini-grid,intercon,12980
31556,5.574350800388417,9.330822269141525,Nigeria,Niger,Lavun,DASSUN,2277.0831440000,1076,376,393,70.599999999999994,104,136,296,152,mini-grid,mini-grid,intercon,14480
31557,6.674574778867844,9.34000383395794,Nigeria,Niger,Pailoro,NIKUCHI T/MALLAM,4530.1464240000,1077,319,781,67.299999999999997,192,194,432,270,none,mini-grid,intercon,14920
31559,5.565019546690632,9.340780000054986,Nigeria,Niger,Lavun,DASSUN,2176.1997140000,1079,376,375,80.099999999999994,97,148,376,164,mini-grid,mini-grid,intercon,16020
31561,6.60501253739942,9.361705980939972,Nigeria,Niger,Pailoro,TUTUNGO JEDNA,3228.2697740000,1081,319,557,64.200000000000003,183,218,416,229,none,none,grid,9690
31564,5.781903598358774,9.360325950253076,Nigeria,Niger,Lavun,EGBAKO,2119.6307220000,1084,387,365,63.399999999999999,142,170,352,178,none,mini-grid,intercon,10990
31567,6.630909772416774,9.364701548282701,Nigeria,Niger,Pailoro,NIKUCHI T/MALLAM,1109.7177340000,1087,319,191,71.200000000000003,50,54,120,67,none,none,grid,8930
31575,5.020606332218506,9.376004189253775,Nigeria,Niger,Mashegu,RABBA/NDAYAKO,2401.9864390000,1095,378,414,66.900000000000006,132,142,312,177,mini-grid,intercon,intercon,29520
31576,7.074456694758198,9.393776239654835,Nigeria,Niger,Gurara,SHAKO,1796.6858560000,1096,352,310,46.200000000000003,81,80,64,118,none,mini-grid,intercon,12870
31581,5.27067920417595,9.389055012531536,Nigeria,Niger,Mokwa,KPAKI/TAKUMA,1128.9336260000,1101,358,195,68.200000000000003,69,100,200,98,none,none,grid,7900
31587,5.641576803428416,9.399666189028844,Nigeria,Niger,Lavun,DABBAN,1301.4169900000,1107,376,224,69.700000000000003,75,114,240,106,none,mini-grid,intercon,21110
31588,7.179960967113334,9.409951885289187,Nigeria,Niger,Gurara,KABO,3338.7611500000,1108,352,576,73.799999999999997,142,172,360,208,none,mini-grid,intercon,12380
31590,6.12849645933706,9.408642138200216,Nigeria,Niger,Gbako,SAMMAJIKO,3079.3466150000,1110,415,531,71.900000000000006,129,138,352,185,none,mini-grid,intercon,11480
31591,5.462973675029517,9.40279603837566,Nigeria,Niger,Lavun,DASSUN,1215.4051380000,1111,-,210,68.900000000000006,54,58,120,73,mini-grid,mini-grid,mini-grid,16940
31592,6.59049302850929,9.417179018428667,Nigeria,Niger,Pailoro,TUTUNGO JEDNA,2363.5546560000,1112,319,408,72.000000000000000,102,116,248,148,none,none,grid,4500
31594,6.551582218983698,9.422949048932191,Nigeria,Niger,Pailoro,TUTUNGO JEDNA,1911.9812050000,1114,319,330,70.700000000000003,78,96,192,120,none,none,grid,9190
31598,5.219834272826547,9.431096362521679,Nigeria,Niger,Mokwa,BOKANI,12106.0116500000,1118,325,2087,68.599999999999994,514,564,1208,781,mini-grid,mini-grid,intercon,10230
31600,6.083777204792522,9.434571144896587,Nigeria,Niger,Gbako,SAMMAJIKO,1292.2687040000,1120,415,223,58.000000000000000,56,48,104,81,none,none,grid,7420
31601,7.125163722686668,9.451361386461693,Nigeria,Niger,Gurara,SHAKO,3521.3071180000,1121,352,607,66.400000000000006,147,156,304,211,none,none,grid,10330
31608,4.967980547546653,9.455697663423486,Nigeria,Niger,Mashegu,IBBI,4928.8761730000,1128,378,850,65.200000000000003,338,430,904,431,mini-grid,intercon,intercon,40280
31610,6.100436017589758,9.459464229445722,Nigeria,Niger,Gbako,SAMMAJIKO,1844.7255850000,1130,415,318,70.200000000000003,78,90,184,115,none,none,grid,9030
31613,6.143124049680112,9.473171554938254,Nigeria,Niger,Gbako,SAMMAJIKO,3880.5204590000,1133,415,669,69.700000000000003,165,182,384,246,none,none,grid,6900
31616,5.439495054711184,9.462744848328578,Nigeria,Niger,Lavun,DASSUN,1614.1348870000,1136,358,278,66.299999999999997,122,158,344,143,mini-grid,mini-grid,intercon,25820
31618,5.33181322041585,9.466146947397929,Nigeria,Niger,Mokwa,BOKANI,3999.4097060000,1138,358,690,63.799999999999997,214,228,456,295,none,mini-grid,intercon,19980
31621,6.478122592773762,9.478533955751372,Nigeria,Niger,Pailoro,GARATU,1205.7971920000,1141,315,208,66.500000000000000,70,76,152,93,none,grid,grid,3960
31622,6.984834681726338,9.48286903364883,Nigeria,Niger,Pailoro,CHIMBI,2156.4142640000,1142,346,372,67.799999999999997,88,94,200,138,none,grid,grid,2390
31623,5.243764093540236,9.474842707952739,Nigeria,Niger,Mokwa,BOKANI,2043.7614460000,1143,325,352,72.299999999999997,93,96,216,129,none,none,grid,17440
31627,6.578534342344743,9.497677912351735,Nigeria,Niger,Pailoro,TUTUNGO JEDNA,1193.3770860000,1147,323,206,69.099999999999994,79,98,264,102,none,grid,grid,2670
31643,6.40820044360744,9.509943392552374,Nigeria,Niger,Bosso,GARATU,1325.8965140000,1163,448,229,81.299999999999997,58,70,216,85,none,grid,grid,4940
31644,5.185695713132668,9.511379143129624,Nigeria,Niger,Mashegu,DAPANGI/MAKERA,1785.2092320000,1164,325,308,67.900000000000006,74,78,168,117,none,none,grid,23290
31647,5.675393238333595,9.512120795621316,Nigeria,Niger,Lavun,TUKUNJI/YAMIGI,1623.7056560000,1167,376,280,64.099999999999994,125,164,304,137,mini-grid,mini-grid,intercon,26210
31654,7.124642615388572,9.535592164817372,Nigeria,Niger,Pailoro,KAFIN KORO,1501.6331840000,1174,355,259,66.000000000000000,78,88,184,102,none,grid,grid,2270
31657,7.166701418570293,9.539896306562694,Nigeria,Niger,Pailoro,KWAGANA,1186.5813010000,1177,356,205,67.799999999999997,61,74,152,89,none,none,grid,7610
31659,6.076257175236406,9.531744475720908,Nigeria,Niger,Gbako,NUWANKOTA,2161.7877950000,1179,412,373,68.500000000000000,87,100,208,134,none,grid,grid,3280
31662,5.285978804087805,9.526641798922228,Nigeria,Niger,Mashegu,BOKANI,1008.8343040000,1182,358,174,69.500000000000000,50,78,152,70,none,mini-grid,intercon,20900
31663,5.82991776193213,9.535441257677498,Nigeria,Niger,Wushishi,TUKUNJI/YAMIGI,1513.2514560000,1183,-,261,79.700000000000003,67,84,200,96,mini-grid,mini-grid,mini-grid,15760
31668,6.917641547321381,9.56221794069679,Nigeria,Niger,Muya,SHE,1206.9778250000,1188,341,208,66.700000000000003,70,76,152,87,none,mini-grid,intercon,10470
31671,7.073587852448993,9.571945761608371,Nigeria,Niger,Pailoro,KWAGANA,3742.2948720000,1191,351,645,72.700000000000003,161,186,400,229,none,none,grid,5070
31675,7.230697292868702,9.572916385248048,Nigeria,Niger,Pailoro,ISHAU,2973.6592110000,1195,356,513,67.000000000000000,159,216,432,231,mini-grid,mini-grid,intercon,14760
31678,5.321593809159781,9.562758680766049,Nigeria,Niger,Lavun,LAGUN,2666.1112360000,1198,358,460,69.700000000000003,123,156,312,185,mini-grid,mini-grid,intercon,15180
31679,7.161800371665171,9.576930657075623,Nigeria,Niger,Pailoro,ADUNU,4448.4788850000,1199,356,767,66.099999999999994,236,266,544,327,none,none,grid,6600
31682,6.146237808857396,9.575861818345949,Nigeria,Niger,Wushishi,KODO,1546.8792660000,1202,418,267,84.700000000000003,71,128,312,102,none,none,grid,4550
31684,5.80441473451258,9.57916366909147,Nigeria,Niger,Wushishi,TUKUNJI/YAMIGI,1346.3366810000,1204,-,232,67.700000000000003,70,88,176,95,mini-grid,mini-grid,mini-grid,21360
31691,4.738714972521934,9.578488203453748,Nigeria,Niger,Mashegu,IBBI,3862.3941940000,1211,378,666,69.299999999999997,159,180,368,227,none,grid,grid,81960
31693,7.064612377731786,9.600245495502685,Nigeria,Niger,Pailoro,KWAGANA,1088.1322570000,1213,351,188,66.599999999999994,59,64,136,79,none,none,grid,8590
31698,7.134020003887876,9.610083979460356,Nigeria,Niger,Pailoro,KWAGANA,1892.7653140000,1218,356,326,70.000000000000000,107,114,280,134,none,none,grid,8290
31699,7.339305547179987,9.613133339635105,Nigeria,Niger,Pailoro,BISHINI,1877.6885460000,1219,356,324,70.200000000000003,86,96,192,116,mini-grid,mini-grid,intercon,28120
31700,7.319532572797986,9.613943066545961,Nigeria,Niger,Pailoro,ISHAU,9828.9285090000,1220,356,1695,70.000000000000000,404,446,976,606,mini-grid,mini-grid,intercon,25970
31703,5.61294650387683,9.613014200931978,Nigeria,Niger,Lavun,TUKUNJI/YAMIGI,2256.2009160000,1223,376,389,65.000000000000000,132,126,264,179,none,none,grid,39520
31709,6.314012021314907,9.627742936672487,Nigeria,Niger,Bosso,BEJI,1023.7956320000,1229,442,177,64.099999999999994,52,58,120,73,none,grid,grid,9460
31710,6.328741137211139,9.633191864361262,Nigeria,Niger,Bosso,BEJI,10266.0900400000,1230,442,1770,69.099999999999994,448,520,1128,695,none,grid,grid,8350
31712,6.638054794751361,9.638363463806746,Nigeria,Niger,Bosso,MAITUMBI,1378.7402160000,1232,331,238,69.299999999999997,62,66,136,85,none,grid,grid,7980
31722,6.622986904151317,9.65786025394582,Nigeria,Niger,Bosso,MAITUMBI,3795.1385740000,1242,331,654,70.400000000000006,158,176,384,222,none,grid,grid,9600
31723,5.890075218601122,9.653275980778497,Nigeria,Niger,Wushishi,AKARE,1953.9516720000,1243,393,337,63.600000000000001,108,108,232,140,mini-grid,mini-grid,intercon,24970
31732,6.965763124559937,9.671737401730573,Nigeria,Niger,Muya,FUKA,1192.3070900000,1252,342,206,72.700000000000003,62,88,192,81,none,none,grid,4340
31733,4.907029594706914,9.661468561167075,Nigeria,Niger,Mashegu,IBBI,8008.2227880000,1253,378,1381,63.799999999999997,526,698,1424,686,mini-grid,intercon,intercon,64700
31746,6.528186806129647,9.69914922458449,Nigeria,Niger,Bosso,SHATA,2108.9440930000,1266,318,364,65.599999999999994,147,172,376,183,none,grid,grid,4480
31749,6.716318681532031,9.694718087311806,Nigeria,Niger,Shiroro,SHE,5044.1715220000,1269,331,870,68.099999999999994,207,226,464,304,none,grid,grid,3630
31750,5.529917117082921,9.691877096878047,Nigeria,Niger,Lavun,LAGUN,2168.3686000000,1270,377,374,65.700000000000003,126,162,312,164,none,none,grid,7870
31756,6.543254376938795,9.707254766009424,Nigeria,Niger,Bosso,SHATA,2152.1798490000,1276,318,371,44.299999999999997,152,98,208,183,none,grid,grid,6010
31760,6.638390018196723,9.709498237704874,Nigeria,Niger,Shiroro,PINA,1200.9932190000,1280,331,207,66.299999999999997,52,52,104,75,none,grid,grid,14390
31761,6.468112749452508,9.712349190867791,Nigeria,Niger,Bosso,MAIKUNKELE,1147.5987920000,1281,316,198,74.900000000000006,86,126,352,107,none,grid,grid,3300
31764,6.669901144815728,9.722381725547683,Nigeria,Niger,Shiroro,PINA,1455.6037820000,1284,331,251,71.299999999999997,62,72,152,91,none,grid,grid,10460
31769,6.502126722279105,9.728665387213232,Nigeria,Niger,Bosso,SHATA,1907.1772320000,1289,318,329,68.299999999999997,83,92,176,123,none,grid,grid,6140
31770,6.196484316004027,9.73563853914578,Nigeria,Niger,Wushishi,ZUNGERU,3502.0962280000,1290,423,604,65.700000000000003,176,210,416,249,none,grid,grid,8780
31776,4.699308779266149,9.733617997719005,Nigeria,Niger,Mashegu,KWATACHI,951.1866299000,1296,-,164,65.200000000000003,50,52,120,65,none,none,mini-grid,68460
31779,6.046990562603135,9.748669006688585,Nigeria,Niger,Wushishi,KWATA,1220.2091110000,1299,393,210,66.299999999999997,62,72,160,88,none,none,grid,3670
